PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
18012,0,1,male,29.0,0,0,33.8159,C
18013,0,1,male,28.5,0,0,42.9911,S
18014,0,3,male,29.1,0,0,13.4555,S
18015,0,2,male,40.2,1,0,31.8534,S
18016,0,3,male,25.4,1,0,12.8909,Q
18017,1,1,female,47.3,0,0,47.1152,C
18018,1,1,male,76.3,0,0,32.5001,S
18019,1,1,female,20.4,0,1,75.0543,C
18020,0,2,male,33.9,0,1,30.1034,C
18021,1,1,female,20.6,1,0,225.178,C
18022,1,3,male,7.1,1,1,17.2614,C
18023,0,3,male,30.9,0,0,8.7408,S
18024,0,3,male,26.5,1,0,14.3854,S
18025,1,1,female,33.8,1,2,115.9117,S
18026,0,3,female,23.2,0,0,10.1058,S
18027,0,3,male,25.4,0,0,8.6626,S
18028,0,2,male,24.2,0,0,11.4815,S
18029,0,3,male,9.6,5,2,47.2186,S
18030,1,2,male,2.4,1,1,25.4465,S
18031,1,3,male,29.0,0,0,20.2449,S
18032,0,1,male,61.2,0,0,26.3666,S
18033,0,3,male,24.0,0,0,6.338,S
18034,0,2,male,28.2,0,0,22.5184,C
18035,0,1,male,42.7,0,1,160.8566,S
18036,0,2,male,20.6,0,0,16.5129,S
18037,1,1,male,4.6,0,2,84.0194,S
18038,1,3,male,0.4,4,2,26.8294,S
18039,0,2,male,25.8,0,0,11.3704,S
18040,0,1,male,55.0,0,0,46.4382,S
18041,0,3,male,19.0,0,0,6.8506,S
18042,1,3,male,30.5,0,0,14.0884,S
18043,1,1,male,35.9,0,0,28.681,S
18044,0,3,male,24.2,0,0,9.449,S
18045,1,3,male,20.1,0,0,12.4608,S
18046,0,3,female,26.5,0,0,7.9575,S
18047,1,1,female,33.2,0,0,78.7374,C
18048,1,2,female,30.2,0,0,13.0353,S
18049,0,2,male,40.8,1,0,34.7072,S
18050,0,3,male,27.3,0,0,6.9047,S
18051,1,3,female,8.0,0,2,21.7643,C
18052,0,1,male,45.9,0,0,32.4005,S
18053,1,3,male,30.2,0,0,15.7966,S
18054,0,3,female,32.1,0,2,16.8201,C
18055,1,2,female,8.5,0,2,21.8876,S
18056,0,3,male,63.6,0,0,8.3349,Q
18057,0,3,male,34.0,0,0,9.4997,S
18058,0,3,male,28.3,0,0,6.1109,Q
18059,0,3,male,22.8,0,0,9.5469,S
18060,0,2,male,27.1,0,0,24.2261,C
18061,0,3,male,34.9,0,0,7.2955,S
18062,1,1,female,28.6,1,2,166.918,S
18063,1,1,male,28.3,1,0,71.4159,S
18064,1,2,female,50.7,1,2,55.1565,S
18065,1,3,female,17.4,0,0,11.0938,C
18066,0,3,male,26.5,0,0,11.0543,C
18067,0,3,male,25.1,0,0,9.415,C
18068,0,3,male,28.3,1,0,15.4728,S
18069,0,3,male,23.0,0,0,12.0729,S
18070,0,3,male,24.1,0,0,9.6731,S
18071,0,3,male,32.1,0,0,10.585,S
18072,1,1,female,34.3,1,0,62.2638,S
18073,0,3,male,26.5,0,0,11.1213,S
18074,1,2,female,50.8,0,1,24.6928,S
18075,1,2,female,34.5,0,1,20.6518,S
18076,1,1,male,0.4,1,2,155.9375,S
18077,0,3,male,16.9,0,0,8.1237,S
18078,1,2,female,7.8,0,1,23.1379,S
18079,0,3,male,31.5,1,2,21.8181,S
18080,1,1,female,34.1,0,0,91.9836,S
18081,0,3,female,25.4,2,2,26.7396,S
18082,1,3,female,23.4,0,0,7.0532,Q
18083,0,3,male,43.4,0,0,11.5946,S
18084,1,3,male,26.7,0,0,13.8831,S
18085,0,3,male,26.7,0,0,9.6591,Q
18086,0,1,male,42.9,0,1,167.7384,S
18087,1,1,female,20.6,0,2,47.0117,S
18088,0,3,male,25.7,0,0,6.2577,S
18089,0,3,male,23.9,0,0,10.1849,Q
18090,0,3,male,26.1,0,0,7.2622,S
18091,1,3,male,23.6,0,0,9.9883,C
18092,1,3,female,30.9,1,0,7.8667,S
18093,0,3,female,9.2,3,2,27.7395,S
18094,0,2,male,23.2,0,0,17.4379,S
18095,0,3,male,5.1,5,2,47.8074,S
18096,0,3,male,45.8,0,0,10.3444,S
18097,0,3,female,29.0,1,2,21.6329,S
18098,1,3,male,29.4,0,0,13.312,S
18099,0,2,male,34.1,0,0,14.2901,C
18100,0,3,male,28.2,0,0,8.9546,Q
18101,0,3,female,22.5,1,0,13.8251,S
18102,0,3,male,30.7,0,0,9.0403,S
18103,0,3,female,30.1,0,0,7.1311,S
18104,0,3,male,5.8,4,1,34.1071,S
18105,1,3,female,23.7,1,0,7.1309,S
18106,0,3,male,34.1,0,0,10.3545,C
18107,0,2,male,50.2,0,0,14.5832,S
18108,1,3,male,26.9,0,0,7.8971,C
18109,0,3,male,25.3,0,0,7.2606,S
18110,0,1,male,39.3,0,0,16.0311,C
18111,0,3,male,23.8,0,0,9.89,S
18112,0,3,female,28.1,0,0,7.8696,S
18113,0,2,male,20.8,2,1,32.5245,S
18114,0,3,male,23.5,0,0,10.7553,S
18115,0,3,male,30.2,0,0,12.3624,S
18116,1,1,female,31.6,0,0,36.2857,C
18117,0,3,male,27.0,0,0,6.5894,S
18118,1,2,female,7.0,0,2,21.9011,S
18119,1,3,female,25.5,0,0,7.0021,S
18120,0,2,male,17.1,0,0,46.6948,S
18121,0,3,male,28.9,0,0,10.5235,C
18122,0,3,male,31.9,0,0,8.3373,S
18123,1,1,female,51.3,1,0,76.4034,C
18124,1,1,female,51.9,1,0,77.5235,C
18125,0,3,male,27.3,0,0,9.8966,S
18126,0,3,male,28.3,0,0,7.5528,S
18127,0,3,male,30.7,0,0,8.7862,S
18128,1,3,male,7.9,1,1,15.079,S
18129,0,2,male,30.2,0,0,18.1701,S
18130,0,3,male,25.6,1,0,13.7818,Q
18131,0,3,male,25.7,0,0,8.1896,S
18132,0,3,female,20.5,1,0,15.9032,C
18133,0,3,male,30.3,0,0,8.4521,Q
18134,1,1,female,20.8,0,2,44.4972,S
18135,0,3,male,21.5,0,0,6.7781,S
18136,0,3,male,25.1,2,0,18.4876,S
18137,1,3,female,22.1,0,0,8.8969,S
18138,0,3,male,8.5,3,2,32.1271,S
18139,0,1,male,45.6,0,0,81.3317,C
18140,0,1,male,40.7,0,0,34.9207,S
18141,1,1,female,50.1,0,0,30.7267,S
18142,1,3,female,24.8,0,0,7.0485,Q
18143,0,3,male,29.2,0,0,8.8427,S
18144,1,1,female,21.3,0,0,47.8519,S
18145,0,1,male,39.1,1,0,57.3349,S
18146,0,2,male,30.8,0,0,9.8429,S
18147,1,1,female,28.0,0,0,103.965,S
18148,0,1,male,40.9,0,0,14.3292,S
18149,1,3,female,27.0,0,0,12.3748,C
18150,1,1,female,47.9,0,0,43.2388,C
18151,0,3,male,28.1,0,0,10.8625,C
18152,1,3,female,28.0,1,0,20.3448,Q
18153,1,3,male,28.9,0,0,13.5678,S
18154,0,3,female,14.0,0,1,15.0959,S
18155,1,1,male,43.6,1,0,54.5463,S
18156,0,3,male,28.0,0,0,9.8734,S
18157,0,3,male,28.5,0,0,9.22,C
18158,0,1,male,28.6,0,0,14.1881,S
18159,1,3,female,25.4,0,0,9.7333,S
18160,0,3,male,30.0,0,0,9.7732,C
18161,1,1,female,51.2,1,1,91.5893,S
18162,0,3,male,8.0,4,2,36.5053,S
18163,1,3,male,26.6,0,0,14.384,S
18164,1,3,male,9.8,0,1,16.8642,S
18165,0,1,male,42.6,1,0,55.3085,S
18166,0,2,male,29.8,0,0,9.7433,S
18167,0,3,male,23.9,0,0,8.759,S
18168,1,3,female,30.4,1,0,9.2345,S
18169,0,2,male,26.1,0,0,8.6252,S
18170,0,2,male,28.8,0,0,10.4258,S
18171,1,1,female,62.7,1,0,78.4697,S
18172,1,1,female,37.4,1,0,55.3243,S
18173,1,1,female,53.7,1,0,61.1165,C
18174,0,3,male,26.4,0,0,10.9668,C
18175,0,3,male,25.6,0,0,8.7121,S
18176,1,2,female,34.3,1,2,35.2599,S
18177,0,3,male,27.4,0,0,10.037,C
18178,1,1,female,57.1,0,0,80.8531,S
18179,1,3,female,24.3,0,0,8.9219,S
18180,0,3,male,37.8,1,0,14.5012,S
18181,0,3,male,28.1,0,0,8.6969,S
18182,0,3,male,28.9,0,0,7.5092,Q
18183,1,1,female,31.1,1,0,119.7126,S
18184,0,2,male,45.1,1,0,28.0949,S
18185,1,1,female,55.1,0,1,74.9442,C
18186,0,2,male,22.2,1,0,28.3371,S
18187,1,1,male,42.1,0,0,26.8862,C
18188,0,3,male,20.9,0,0,12.0282,S
18189,0,3,male,28.0,0,0,9.2686,S
18190,1,2,female,42.0,1,1,41.536,S
18191,1,1,female,51.1,1,1,93.7281,S
18192,0,3,male,27.0,0,0,10.0485,S
18193,1,3,female,19.5,1,1,9.4724,C
18194,1,1,male,35.6,0,0,25.6862,S
18195,0,1,male,18.8,1,0,61.1323,S
18196,0,2,male,17.1,0,0,43.593,S
18197,0,3,female,24.7,1,0,12.351,S
18198,0,3,female,7.8,3,1,25.8917,S
18199,1,3,male,0.4,4,2,26.1901,S
18200,1,1,male,22.0,0,1,59.9057,C
18201,0,3,male,31.0,0,0,13.1655,C
18202,0,3,male,51.7,0,0,9.8553,S
18203,0,3,male,25.6,1,0,11.0216,Q
18204,0,3,male,36.9,2,0,20.7465,S
18205,0,2,male,29.7,0,0,14.3613,S
18206,0,3,male,28.0,0,0,9.3479,C
18207,1,3,female,24.0,0,0,7.0508,S
18208,1,2,female,29.4,0,1,24.8074,S
18209,1,1,female,28.0,1,2,166.9498,S
18210,1,3,male,25.3,0,0,8.2476,C
18211,1,1,female,20.8,0,1,65.0907,C
18212,1,1,female,28.4,1,1,172.1802,S
18213,0,3,male,9.5,4,2,38.294,S
18214,1,3,male,27.0,0,0,15.1146,S
18215,0,3,female,21.2,0,0,9.0348,Q
18216,0,3,male,35.1,2,0,20.9784,S
18217,0,1,male,29.5,1,0,70.014,S
18218,1,1,female,56.2,1,0,68.916,C
18219,1,1,female,33.8,0,0,140.6427,S
18220,0,3,female,45.2,0,1,11.9156,C
18221,1,1,female,36.7,1,0,54.0943,S
18222,1,3,female,23.1,0,0,7.9144,Q
18223,1,3,female,26.1,0,0,7.4566,S
18224,1,3,female,7.2,1,1,14.9286,S
18225,0,1,male,34.6,0,0,15.4208,S
18226,0,3,male,27.6,0,0,11.8466,S
18227,1,3,male,25.9,0,0,7.0447,C
18228,0,3,male,33.3,0,0,9.4184,S
18229,0,2,male,35.3,0,0,10.6991,S
18230,0,3,male,27.8,0,0,10.3982,C
18231,0,3,male,31.1,0,0,10.2949,S
18232,0,3,male,27.2,0,0,11.6277,Q
18233,0,3,male,30.2,0,0,9.393,C
18234,1,2,female,43.0,0,1,25.6116,S
18235,0,3,male,29.4,1,0,18.9557,C
18236,0,3,female,23.8,1,0,13.0703,S
18237,0,3,male,22.7,0,0,10.3396,C
18238,0,3,male,24.1,1,0,13.0721,S
18239,0,3,female,22.3,0,0,10.2266,S
18240,0,3,male,27.0,0,0,7.3841,S
18241,0,1,male,23.5,0,0,85.9309,C
18242,0,3,male,46.3,0,0,10.4217,S
18243,0,3,male,29.0,0,0,8.0946,S
18244,0,1,male,39.2,0,0,12.3033,S
18245,1,1,female,27.6,1,0,146.3248,C
18246,0,2,male,36.0,0,0,18.4596,S
18247,1,2,female,41.5,1,0,31.4305,S
18248,0,3,male,28.0,0,0,7.9228,S
18249,0,3,male,35.3,0,0,10.4725,S
18250,0,3,female,24.5,1,0,13.7041,S
18251,1,3,male,19.1,1,0,16.3739,S
18252,0,1,male,47.1,0,0,29.3385,S
18253,0,2,male,26.4,0,0,20.9407,S
18254,0,2,male,28.6,0,0,14.925,S
18255,0,3,female,23.0,0,0,10.6383,S
18256,0,3,male,26.6,0,0,9.5769,C
18257,1,3,male,23.9,0,0,15.7704,S
18258,0,2,male,30.6,0,0,10.9541,S
18259,0,3,male,25.4,0,0,5.9687,S
18260,1,3,female,19.6,0,0,8.8831,S
18261,0,1,male,57.9,0,1,83.223,S
18262,0,3,female,3.3,4,2,34.5858,S
18263,0,3,female,30.2,0,0,6.9245,S
18264,1,2,female,7.1,1,2,29.7288,S
18265,0,3,male,10.3,4,1,27.1846,Q
18266,0,3,female,33.1,1,1,18.9927,S
18267,1,3,male,27.7,0,0,12.93,S
18268,0,3,male,20.3,0,0,5.3733,S
18269,0,3,male,24.7,0,0,11.03,S
18270,1,1,male,57.6,0,1,74.1082,C
18271,0,3,male,24.7,1,0,15.1603,Q
18272,0,3,female,26.9,0,0,7.5781,S
18273,0,3,male,25.6,0,0,16.7676,S
18274,1,1,male,25.6,0,0,40.6046,S
18275,1,1,female,47.4,1,0,72.4975,C
18276,0,3,male,30.6,0,0,10.8552,S
18277,1,3,male,26.1,0,0,19.5998,S
18278,0,3,male,17.1,0,0,3.2563,S
18279,0,3,male,27.6,0,0,7.3747,S
18280,1,3,male,27.7,0,0,14.1702,S
18281,1,3,male,7.8,0,2,25.3445,S
18282,0,3,male,30.4,0,0,13.8486,S
18283,0,3,male,29.3,0,0,10.3575,C
18284,0,1,male,45.9,0,0,53.8237,S
18285,0,3,male,25.7,0,0,8.2744,S
18286,0,3,male,27.3,0,0,10.9456,Q
18287,0,3,male,23.4,0,0,7.0829,S
18288,0,3,male,34.5,0,0,9.6764,S
18289,0,2,male,40.7,1,0,32.7689,S
18290,0,1,male,33.4,0,0,19.6256,S
18291,1,1,female,28.0,1,0,95.8807,C
18292,0,2,male,33.0,0,0,13.5836,S
18293,0,3,male,32.2,0,0,8.8027,Q
18294,0,3,male,29.9,0,0,8.4343,S
18295,0,2,male,63.5,1,1,39.9286,S
18296,0,3,male,27.9,0,0,11.5374,C
18297,1,3,female,18.0,0,0,9.8539,C
18298,0,1,male,34.8,1,0,57.0036,S
18299,0,3,male,26.9,0,0,16.8288,S
18300,0,2,male,27.8,1,0,24.6797,S
18301,1,3,female,21.7,0,3,30.5057,C
18302,0,3,male,36.3,0,0,9.7798,S
18303,0,3,male,18.0,0,0,13.7181,S
18304,0,3,male,63.1,0,0,8.0943,Q
18305,0,3,male,29.2,0,0,10.9279,S
18306,0,3,male,3.0,4,2,35.9924,S
18307,0,3,male,27.6,0,0,9.4887,S
18308,0,1,male,47.0,0,0,44.7836,S
18309,0,3,female,29.9,0,0,6.3302,S
18310,0,2,male,37.8,0,0,13.4083,S
18311,0,1,male,47.2,0,0,42.4606,S
18312,0,3,female,31.9,0,2,16.7468,C
18313,0,2,male,21.1,1,0,27.9968,S
18314,0,1,male,58.5,0,1,84.0987,S
18315,0,3,male,4.0,4,2,38.4541,S
18316,1,3,male,3.5,1,1,15.4115,S
18317,1,3,female,5.1,2,1,24.0064,C
18318,0,2,female,38.8,0,0,9.2537,S
18319,0,3,male,14.4,4,1,36.3636,S
18320,0,1,male,70.8,0,0,41.6539,C
18321,0,3,female,45.0,1,4,34.7136,S
18322,1,3,female,30.6,1,0,6.6199,S
18323,1,3,female,33.0,1,0,9.5588,S
18324,1,3,female,6.3,1,1,14.2459,S
18325,1,3,female,5.1,1,1,16.892,S
18326,1,1,male,34.1,1,0,109.4589,S
18327,0,2,male,27.9,0,0,22.6372,C
18328,0,1,male,28.0,0,0,221.8689,S
18329,1,2,male,1.1,0,2,18.0992,S
18330,0,1,male,61.0,1,4,260.0535,S
18331,1,3,female,50.5,0,0,5.8991,S
18332,0,3,male,29.5,0,0,8.5022,S
18333,0,1,male,59.7,0,0,28.9592,C
18334,1,1,female,35.1,1,0,99.1283,S
18335,1,2,female,30.4,0,0,17.3931,S
18336,0,2,male,62.7,0,0,20.5191,S
18337,1,3,female,37.3,1,5,32.3303,S
18338,1,3,male,23.6,0,0,12.002,C
18339,0,3,male,26.2,0,0,11.0328,S
18340,0,3,male,26.4,8,2,64.3231,S
18341,1,1,female,9.5,1,2,162.4781,S
18342,0,1,male,47.0,0,0,31.3814,S
18343,1,2,male,32.7,0,0,18.063,S
18344,0,3,male,25.1,0,0,9.0575,S
18345,1,1,female,39.2,0,0,82.6289,C
18346,0,3,male,28.2,0,0,6.3215,S
18347,1,1,female,49.8,1,0,72.9545,C
18348,1,3,female,4.5,2,1,24.1772,C
18349,0,3,male,21.6,0,0,7.962,S
18350,0,3,male,30.5,0,0,6.7905,S
18351,0,3,male,25.1,0,0,9.7453,S
18352,0,3,male,27.8,1,0,12.972,S
18353,1,2,female,5.2,1,2,29.6854,S
18354,0,3,male,19.8,0,0,12.3695,S
18355,0,3,female,29.3,8,2,64.0443,S
18356,1,3,male,12.0,1,0,23.1006,C
18357,0,3,male,20.8,0,0,8.0901,S
18358,1,2,female,24.7,0,0,16.748,S
18359,0,3,male,28.7,0,0,11.3301,C
18360,1,3,male,23.7,0,0,10.3668,C
18361,1,1,male,49.0,0,0,29.0944,S
18362,0,3,male,29.4,0,0,10.8554,S
18363,0,3,female,35.9,0,0,7.2127,S
18364,1,1,female,30.4,0,0,71.0949,C
18365,0,3,male,28.2,0,0,8.479,S
18366,1,3,female,30.2,1,0,8.6419,S
18367,1,1,male,23.7,0,0,58.8915,C
18368,0,3,male,26.9,0,0,10.2175,Q
18369,1,2,male,36.0,0,0,10.5712,S
18370,1,3,male,35.4,0,0,16.1508,S
18371,0,3,female,37.9,1,0,11.5232,S
18372,1,3,female,22.9,0,0,10.3271,S
18373,0,2,male,33.5,0,0,10.8681,S
18374,1,2,male,25.6,0,0,19.0183,C
18375,0,1,male,28.4,0,0,33.7676,C
18376,0,2,male,41.2,0,0,14.8127,S
18377,0,2,male,29.0,0,0,10.0649,S
18378,1,2,female,7.6,0,1,20.7001,S
18379,0,3,female,15.7,1,1,12.9907,C
18380,1,2,female,43.6,0,0,16.5871,S
18381,1,3,female,26.6,0,0,9.1964,Q
18382,1,1,female,21.8,0,0,86.7082,S
18383,0,1,male,46.8,0,0,30.8425,S
18384,1,3,female,27.5,0,0,9.0248,Q
18385,1,2,female,29.4,1,2,47.2217,S
18386,0,2,male,39.1,0,0,9.2838,S
18387,1,1,female,54.4,1,0,74.4478,S
18388,0,3,male,20.5,0,0,10.588,S
18389,0,3,male,27.1,0,0,6.1879,S
18390,1,1,male,50.2,1,0,61.6873,C
18391,0,3,female,32.2,0,0,7.3463,S
18392,0,3,male,28.7,0,0,9.9089,S
18393,0,3,male,21.9,0,0,8.5998,S
18394,1,1,male,46.5,0,0,20.5992,S
18395,0,3,male,26.5,0,0,6.4207,S
18396,1,1,female,36.1,1,0,95.8222,S
18397,0,1,male,29.0,0,0,42.8272,C
18398,1,1,female,24.2,0,0,163.1392,S
18399,1,3,female,28.0,0,0,5.5533,S
18400,0,1,male,30.1,0,0,33.6995,C
18401,0,3,male,25.7,0,0,8.6166,S
18402,1,2,female,22.2,1,1,32.3982,S
18403,0,3,male,25.1,0,0,10.4472,S
18404,1,1,female,53.1,1,0,62.0268,C
18405,0,3,male,29.6,0,0,10.9398,C
18406,0,3,male,49.8,0,0,11.0564,S
18407,1,3,female,14.0,1,0,13.5249,C
18408,1,1,female,28.5,1,0,105.1498,C
18409,0,3,male,25.8,3,1,31.761,S
18410,0,2,male,34.2,0,0,15.9466,C
18411,1,3,male,33.8,0,0,18.0273,S
18412,0,3,male,18.4,0,0,7.9902,S
18413,1,3,male,23.6,0,0,10.1766,C
18414,0,3,female,42.4,0,2,18.5084,S
18415,0,2,male,19.8,0,0,22.4008,S
18416,0,2,male,36.2,0,0,15.2451,S
18417,1,2,female,50.5,1,3,36.5413,S
18418,0,2,male,33.5,0,0,15.1175,C
18419,0,3,male,19.0,0,0,11.1488,S
18420,0,3,female,12.1,0,1,14.848,S
18421,0,3,male,23.1,0,0,5.6521,S
18422,1,1,male,28.7,0,0,34.6557,C
18423,0,3,male,15.0,0,0,5.7174,S
18424,0,3,female,10.2,3,1,24.562,S
18425,0,3,male,21.7,0,0,12.8069,C
18426,0,2,male,32.6,0,0,12.9938,S
18427,1,1,male,31.9,0,0,26.8128,S
18428,0,3,male,28.1,1,0,16.2733,S
18429,1,1,female,55.3,0,0,32.2086,C
18430,1,1,female,45.2,1,1,57.3781,S
18431,1,1,male,28.4,0,0,45.3529,S
18432,0,2,male,35.6,1,0,29.6551,S
18433,1,1,female,28.2,1,0,100.6912,C
18434,0,3,male,34.4,1,1,9.8884,Q
18435,0,3,male,25.8,1,0,13.3689,S
18436,1,1,female,18.2,0,1,58.7149,C
18437,0,2,male,28.7,0,0,12.0043,S
18438,0,1,male,28.2,0,2,209.0425,C
18439,1,2,female,25.2,0,0,16.0729,S
18440,0,3,male,41.7,0,0,9.7092,S
18441,1,1,female,57.1,0,0,87.8356,S
18442,0,3,female,29.8,8,2,63.5865,S
18443,0,1,male,62.7,1,4,259.2111,S
18444,0,3,male,26.5,0,0,10.8378,Q
18445,1,2,female,25.9,0,0,15.0645,S
18446,0,3,male,19.3,0,0,8.4852,S
18447,0,2,male,39.3,0,0,12.3913,S
18448,0,3,male,26.9,0,0,6.4645,S
18449,1,1,female,49.9,0,0,31.8833,S
18450,1,2,female,23.3,1,0,22.3589,C
18451,1,1,female,27.6,0,0,42.963,C
18452,0,3,male,43.0,0,0,8.6727,S
18453,0,3,male,21.6,0,0,6.8341,S
18454,1,1,female,45.0,0,1,65.579,C
18455,0,3,male,29.6,1,0,19.6651,C
18456,0,3,female,22.1,1,0,14.2037,S
18457,1,3,male,25.0,0,0,11.813,C
18458,1,2,female,24.2,0,1,22.3757,S
18459,0,3,female,26.8,0,0,6.9468,Q
18460,0,2,male,22.3,0,0,15.5502,S
18461,1,1,female,56.2,2,0,67.2103,S
18462,0,3,female,21.8,1,0,16.1925,C
18463,0,1,male,27.7,0,0,35.7084,S
18464,1,2,female,26.2,2,3,33.521,S
18465,0,2,male,46.6,0,0,10.3448,S
18466,1,3,female,37.7,1,5,33.2973,S
18467,1,3,male,25.7,2,0,21.6442,Q
18468,0,3,male,27.2,1,0,16.6278,S
18469,1,1,male,46.7,1,0,55.2432,S
18470,0,3,male,27.3,0,0,7.9066,S
18471,1,3,male,22.4,0,0,13.9378,S
18472,0,2,male,31.9,1,0,24.9598,S
18473,1,1,female,54.5,1,0,66.2775,C
18474,1,1,male,46.8,0,0,20.2985,S
18475,1,1,female,45.4,0,0,35.7895,C
18476,0,3,male,27.3,0,0,8.2816,Q
18477,1,1,male,33.6,0,0,512.3292,C
18478,0,1,male,30.7,0,0,31.7982,C
18479,1,1,female,38.5,0,0,117.256,Q
18480,1,3,male,30.4,0,0,15.0355,S
18481,0,3,male,25.7,0,0,7.5008,S
18482,0,3,male,40.8,0,2,18.9498,S
18483,1,1,male,22.7,0,1,57.9742,C
18484,1,1,female,47.7,0,0,33.2913,S
18485,0,3,male,21.5,0,0,7.3945,S
18486,1,2,female,35.7,0,0,12.1624,S
18487,0,3,female,33.7,1,0,15.359,S
18488,0,2,male,20.8,0,0,17.026,S
18489,0,3,male,20.2,0,0,8.7218,S
18490,0,1,male,61.0,1,4,257.9292,S
18491,1,3,female,6.7,0,2,21.961,C
18492,1,2,female,39.9,1,1,36.6461,S
18493,0,3,male,29.8,0,0,7.7362,S
18494,0,3,male,29.5,1,0,19.5316,C
18495,0,3,male,30.9,0,0,9.5545,S
18496,0,3,male,30.1,1,0,14.5215,S
18497,1,3,female,27.6,1,0,8.5526,S
18498,0,3,male,20.2,0,0,7.5192,S
18499,0,1,male,40.3,0,1,44.4131,C
18500,0,3,male,34.1,0,0,8.2203,S
18501,1,3,female,27.3,1,0,20.4527,Q
18502,0,1,male,71.8,0,0,34.3536,C
18503,1,1,female,31.1,1,0,62.9921,S
18504,0,3,female,25.5,0,0,7.6496,S
18505,1,1,female,61.4,1,0,77.8972,S
18506,1,3,male,25.5,0,0,13.9304,S
18507,1,2,male,59.0,0,0,10.091,S
18508,0,3,male,26.3,0,0,7.4296,S
18509,1,2,female,17.2,1,0,27.2101,C
18510,1,1,male,30.8,0,0,27.0863,C
18511,0,2,male,27.1,0,0,24.2829,C
18512,1,3,female,29.1,1,0,7.9165,S
18513,0,3,male,37.4,0,0,10.5423,S
18514,0,3,female,24.6,1,0,15.4567,S
18515,1,1,male,35.7,0,0,512.3292,C
18516,1,1,female,52.6,1,1,90.5344,S
18517,0,3,male,28.4,1,0,15.582,S
18518,1,2,male,2.7,0,2,17.1671,S
18519,0,3,male,21.1,0,0,6.0663,S
18520,0,3,male,24.1,0,0,6.6813,S
18521,1,1,male,52.8,0,0,27.5279,S
18522,1,1,female,26.5,0,0,106.9098,S
18523,0,3,male,29.9,0,0,6.4645,S
18524,0,3,male,32.6,0,0,9.0698,S
18525,1,1,female,35.6,1,2,102.0018,S
18526,1,3,female,27.0,0,0,7.7464,Q
18527,0,1,male,65.0,0,0,29.5476,S
18528,0,3,male,38.1,0,0,8.4556,S
18529,0,3,male,24.5,0,0,14.9954,C
18530,0,1,male,31.3,0,0,53.3897,C
18531,0,1,male,41.5,0,0,34.6809,C
18532,0,3,female,20.8,1,0,13.5101,S
18533,0,3,male,63.6,0,0,7.6513,Q
18534,0,3,male,31.0,0,0,12.5527,Q
18535,1,1,female,46.2,1,1,55.9248,S
18536,0,3,male,26.1,0,0,10.8375,Q
18537,0,3,female,20.5,0,0,9.5924,S
18538,1,3,male,30.4,0,0,16.6592,S
18539,0,3,male,23.2,0,0,6.7931,S
18540,0,1,male,30.4,0,0,36.4487,C
18541,0,3,male,28.0,1,0,13.0296,S
18542,0,3,male,54.6,0,0,10.8316,S
18543,1,1,female,18.3,0,2,83.2311,S
18544,0,3,male,41.9,0,0,10.7046,S
18545,1,2,male,0.8,1,1,26.3828,S
18546,1,1,male,4.0,0,2,84.0152,S
18547,1,1,female,30.0,0,0,225.1235,S
18548,0,3,male,25.4,0,0,9.8935,S
18549,0,3,male,26.2,0,0,8.38,S
18550,0,3,female,29.4,0,0,6.3149,Q
18551,0,2,male,23.9,0,0,20.6053,S
18552,1,3,female,23.0,0,0,9.9569,S
18553,0,2,male,61.4,0,0,8.2124,Q
18554,0,1,male,32.6,1,2,125.7728,S
18555,0,3,male,23.3,0,0,7.4395,S
18556,1,1,female,29.4,0,0,222.6392,S
18557,0,2,male,37.4,0,0,11.7397,S
18558,0,1,male,30.2,1,0,67.1246,S
18559,1,1,male,40.9,0,0,26.7901,S
18560,0,2,male,27.2,0,0,10.8708,S
18561,0,3,male,25.3,0,0,12.4111,Q
18562,0,2,female,37.7,0,0,9.0961,S
18563,0,2,male,27.0,0,2,41.5673,C
18564,0,3,male,30.7,0,0,8.5127,S
18565,1,1,male,36.4,1,0,93.4703,S
18566,1,2,female,19.5,0,1,22.1947,S
18567,0,3,male,27.9,0,0,9.7138,S
18568,0,3,male,34.9,0,0,7.9448,S
18569,0,3,female,29.5,3,1,28.0569,S
18570,1,1,female,16.4,2,2,256.4283,C
18571,1,3,female,25.2,0,2,21.4652,C
18572,1,1,male,32.8,1,0,59.4958,S
18573,1,2,male,28.6,0,0,19.7087,C
18574,1,2,female,39.3,0,0,12.9167,Q
18575,0,3,male,18.4,0,0,11.0664,S
18576,0,3,male,33.6,0,0,10.3339,C
18577,1,2,female,43.5,1,1,32.8468,S
18578,0,3,male,26.1,0,0,13.6832,S
18579,1,1,male,25.7,1,0,63.2524,S
18580,1,3,female,26.3,0,2,20.1136,C
18581,1,3,male,26.2,0,0,13.5512,S
18582,0,2,male,23.6,0,0,11.6791,S
18583,0,2,male,58.6,1,0,35.7918,S
18584,0,1,male,43.1,0,0,23.8501,C
18585,1,2,female,5.4,1,1,27.4848,S
18586,1,3,male,30.5,0,0,15.6012,S
18587,0,3,male,23.4,0,0,11.0862,S
18588,0,3,male,45.7,0,0,11.7109,S
18589,0,3,female,24.3,0,0,7.7933,Q
18590,1,1,female,55.7,0,1,155.0225,S
18591,1,1,female,21.6,0,0,84.5278,S
18592,1,2,female,28.9,0,0,16.5024,S
18593,1,1,female,23.9,0,2,78.3476,C
